"C:\Program Files\Java\jdk1.8.0_162\bin\java.exe" "-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2018.1.4\lib\idea_rt.jar=50669:C:\Program Files\JetBrains\IntelliJ IDEA 2018.1.4\bin" -Dfile.encoding=UTF-8 -classpath "C:\Program Files\Java\jdk1.8.0_162\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\deploy.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\access-bridge-64.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\cldrdata.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\dnsns.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\jaccess.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\jfxrt.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\localedata.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\nashorn.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\sunec.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\sunjce_provider.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\sunmscapi.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\sunpkcs11.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\zipfs.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\javaws.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\jfxswt.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\management-agent.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\plugin.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\rt.jar;D:\3_Dev\MS\connectionist_computing\assignments\project\mlp\target\classes" experiments.XORExperiment
Epoch;Loss
1;0.7061215023623016
2;0.7050758092201359
3;0.7040408008427091
4;0.7030157350556003
5;0.7019999056906313
6;0.7009926401256937
7;0.6999932970038739
8;0.6990012641182668
9;0.6980159564499482
10;0.6970368143475729
11;0.6960633018379808
12;0.6950949050580288
13;0.6941311307986374
14;0.6931715051527556
15;0.6922155722595895
16;0.6912628931380421
17;0.6901965888856042
18;0.6891110291788354
19;0.6880636062746899
20;0.6872764145143163
21;0.6864891432352893
22;0.6857014935592877
23;0.6849131734639778
24;0.6841238973560912
25;0.6833333856743057
26;0.6825413645199541
27;0.6817475653137316
28;0.6809517244767191
29;0.6801535831341617
30;0.6793528868405654
31;0.6785493853247846
32;0.6777428322538706
33;0.6769329850145492
34;0.6761196045112784
35;0.67530245497992
36;0.6744813038161313
37;0.6736559214176494
38;0.6728260810397071
39;0.671991558662875
40;0.671152132872678
41;0.6703075847503868
42;0.6694576977744242
43;0.6686022577318786
44;0.6677410526396457
45;0.6668738726747592
46;0.6660005101135107
47;0.6651207592789745
48;0.6642344164966002
49;0.6633412800575429
50;0.6624411501894394
51;0.6615338290343513
52;0.6606191206336189
53;0.659696830919389
54;0.6587667677125929
55;0.6578287407271679
56;0.6568825615803299
57;0.6559280438087143
58;0.6549650028902129
59;0.6539932562713486
60;0.6530126234000327
61;0.6520229257635575
62;0.6510239869316883
63;0.6500156326047176
64;0.6489976906663522
65;0.6481660228095157
66;0.6476368116542831
67;0.6471051539863671
68;0.6465709800319219
69;0.6460342228571591
70;0.645494818263981
71;0.6449527046915517
72;0.6444078231234869
73;0.6438601170003524
74;0.6433095321371878
75;0.6427560166457785
76;0.6421995208614218
77;0.6416399972739448
78;0.6410774004627415
79;0.6405116870356136
80;0.6399428155712097
81;0.639370746564868
82;0.6391076597464572
83;0.6386701662742134
84;0.6384244761081086
85;0.6380520459950068
86;0.6376637059503926
87;0.6374390146908968
88;0.6370047744004877
89;0.6367281690301136
90;0.6363996769907444
91;0.6361782271387257
92;0.6357645692122978
93;0.6355623228949037
94;0.6352458799732725
95;0.6349716563097937
96;0.6345637722279044
